week_end,week_label,market,investor,basis,sales,purchases,balance
2026-07-31,2026年7月第5週,東証グロース,総計,金額,616606.512,616592.718,-13.794
2026-07-31,2026年7月第5週,東証グロース,自己計,株数,69628.0,69869.0,241.0
2026-07-31,2026年7月第5週,東証グロース,自己計,金額,63850.21,65931.902,2081.692
2026-07-31,2026年7月第5週,東証グロース,証券会社,株数,21003.0,21233.0,230.0
2026-07-31,2026年7月第5週,東証グロース,証券会社,金額,2846.366,2936.978,90.612
2026-07-31,2026年7月第5週,東証グロース,都銀・地銀等,株数,25.0,0.0,-25.0
2026-07-31,2026年7月第5週,東証グロース,都銀・地銀等,金額,18.243,7.219,-11.024
2026-07-31,2026年7月第5週,東証グロース,金融機関,株数,3005.0,3700.0,695.0
2026-07-31,2026年7月第5週,東証グロース,金融機関,金額,3632.839,4495.894,863.055
2026-07-31,2026年7月第5週,東証スタンダード,その他法人等,株数,1690.0,4262.0,2572.0
2026-07-31,2026年7月第5週,東証スタンダード,その他法人等,金額,1665.054,4833.165,3168.111
2026-07-31,2026年7月第5週,東証スタンダード,その他金融機関,株数,449.0,110.0,-339.0
2026-07-31,2026年7月第5週,東証スタンダード,その他金融機関,金額,389.381,261.799,-127.582
2026-07-31,2026年7月第5週,東証スタンダード,事業法人,株数,10363.0,10795.0,432.0
2026-07-31,2026年7月第5週,東証スタンダード,事業法人,金額,11075.028,19586.108,8511.08
2026-07-31,2026年7月第5週,東証スタンダード,信託銀行,株数,6576.0,9984.0,3408.0
2026-07-31,2026年7月第5週,東証スタンダード,信託銀行,金額,12808.859,12125.049,-683.81
2026-07-31,2026年7月第5週,東証スタンダード,個人,株数,1863189.0,1828239.0,-34950.0
2026-07-31,2026年7月第5週,東証スタンダード,個人,金額,293748.024,283977.108,-9770.916
2026-07-31,2026年7月第5週,東証スタンダード,委託計,株数,2227079.0,2235652.0,8573.0
2026-07-31,2026年7月第5週,東証スタンダード,委託計,金額,803716.995,801342.462,-2374.533
2026-07-31,2026年7月第5週,東証スタンダード,投資信託,株数,2664.0,4492.0,1828.0
2026-07-31,2026年7月第5週,東証スタンダード,投資信託,金額,6659.412,10512.981,3853.569
2026-07-31,2026年7月第5週,東証スタンダード,法人,株数,22181.0,29726.0,7545.0
2026-07-31,2026年7月第5週,東証スタンダード,法人,金額,33372.497,47470.366,14097.869
2026-07-31,2026年7月第5週,東証スタンダード,海外投資家,株数,325631.0,360521.0,34890.0
2026-07-31,2026年7月第5週,東証スタンダード,海外投資家,金額,472075.204,466791.42,-5283.784
2026-07-31,2026年7月第5週,東証スタンダード,生保・損保,株数,194.0,18.0,-176.0
2026-07-31,2026年7月第5週,東証スタンダード,生保・損保,金額,282.744,66.903,-215.841
2026-07-31,2026年7月第5週,東証スタンダード,総計,株数,2308291.0,2315077.0,6786.0
2026-07-31,2026年7月第5週,東証スタンダード,総計,金額,903904.222,900585.128,-3319.094
2026-07-31,2026年7月第5週,東証スタンダード,自己計,株数,81212.0,79425.0,-1787.0
2026-07-31,2026年7月第5週,東証スタンダード,自己計,金額,100187.227,99242.666,-944.561
2026-07-31,2026年7月第5週,東証スタンダード,証券会社,株数,16078.0,17166.0,1088.0
2026-07-31,2026年7月第5週,東証スタンダード,証券会社,金額,4521.27,3103.568,-1417.702
2026-07-31,2026年7月第5週,東証スタンダード,都銀・地銀等,株数,245.0,65.0,-180.0
2026-07-31,2026年7月第5週,東証スタンダード,都銀・地銀等,金額,492.019,84.361,-407.658
2026-07-31,2026年7月第5週,東証スタンダード,金融機関,株数,7464.0,10177.0,2713.0
2026-07-31,2026年7月第5週,東証スタンダード,金融機関,金額,13973.003,12538.112,-1434.891
2026-07-31,2026年7月第5週,東証プライム,その他法人等,株数,20439.0,33190.0,12751.0
2026-07-31,2026年7月第5週,東証プライム,その他法人等,金額,173104.282,146861.971,-26242.311
2026-07-31,2026年7月第5週,東証プライム,その他金融機関,株数,27597.0,10258.0,-17339.0
2026-07-31,2026年7月第5週,東証プライム,その他金融機関,金額,80713.674,33052.065,-47661.609
2026-07-31,2026年7月第5週,東証プライム,事業法人,株数,152273.0,280979.0,128706.0
2026-07-31,2026年7月第5週,東証プライム,事業法人,金額,461087.982,869333.904,408245.922
2026-07-31,2026年7月第5週,東証プライム,信託銀行,株数,568794.0,465075.0,-103719.0
2026-07-31,2026年7月第5週,東証プライム,信託銀行,金額,1704330.551,1385889.974,-318440.577
2026-07-31,2026年7月第5週,東証プライム,個人,株数,3294834.0,2578930.0,-715904.0
2026-07-31,2026年7月第5週,東証プライム,個人,金額,13629168.535,13236340.707,-392827.828
2026-07-31,2026年7月第5週,東証プライム,委託計,株数,15211032.0,14939892.0,-271140.0
2026-07-31,2026年7月第5週,東証プライム,委託計,金額,56011451.845,55108010.617,-903441.228
2026-07-31,2026年7月第5週,東証プライム,投資信託,株数,363006.0,394304.0,31298.0
2026-07-31,2026年7月第5週,東証プライム,投資信託,金額,1108361.224,1113271.841,4910.617
2026-07-31,2026年7月第5週,東証プライム,法人,株数,1169704.0,1204993.0,35289.0
2026-07-31,2026年7月第5週,東証プライム,法人,金額,3621789.658,3616331.287,-5458.371
2026-07-31,2026年7月第5週,東証プライム,海外投資家,株数,10683581.0,11108058.0,424477.0
2026-07-31,2026年7月第5週,東証プライム,海外投資家,金額,38567329.325,38076992.176,-490337.149
2026-07-31,2026年7月第5週,東証プライム,生保・損保,株数,18411.0,5813.0,-12598.0
2026-07-31,2026年7月第5週,東証プライム,生保・損保,金額,33400.85,23714.76,-9686.09
2026-07-31,2026年7月第5週,東証プライム,総計,株数,17230697.0,17251272.0,20575.0
2026-07-31,2026年7月第5週,東証プライム,総計,金額,62024797.852,62059200.419,34402.567
2026-07-31,2026年7月第5週,東証プライム,自己計,株数,2019665.0,2311380.0,291715.0
2026-07-31,2026年7月第5週,東証プライム,自己計,金額,6013346.007,6951189.802,937843.795
2026-07-31,2026年7月第5週,東証プライム,証券会社,株数,62913.0,47911.0,-15002.0
2026-07-31,2026年7月第5週,東証プライム,証券会社,金額,193164.327,178346.447,-14817.88
2026-07-31,2026年7月第5週,東証プライム,都銀・地銀等,株数,19184.0,15374.0,-3810.0
2026-07-31,2026年7月第5週,東証プライム,都銀・地銀等,金額,60791.095,44206.772,-16584.323
2026-07-31,2026年7月第5週,東証プライム,金融機関,株数,633986.0,496520.0,-137466.0
2026-07-31,2026年7月第5週,東証プライム,金融機関,金額,1879236.17,1486863.571,-392372.599
2026-08-07,2026年8月第1週,二市場,その他法人等,株数,22342.0,25209.0,2867.0
2026-08-07,2026年8月第1週,二市場,その他法人等,金額,193365.963,152239.397,-41126.566
2026-08-07,2026年8月第1週,二市場,その他金融機関,株数,20284.0,10233.0,-10051.0
2026-08-07,2026年8月第1週,二市場,その他金融機関,金額,70785.0,33193.965,-37591.035
2026-08-07,2026年8月第1週,二市場,事業法人,株数,140766.0,461909.0,321143.0
2026-08-07,2026年8月第1週,二市場,事業法人,金額,677398.49,1765656.484,1088257.994
2026-08-07,2026年8月第1週,二市場,信託銀行,株数,389156.0,384346.0,-4810.0
2026-08-07,2026年8月第1週,二市場,信託銀行,金額,995377.747,1165122.103,169744.356
2026-08-07,2026年8月第1週,二市場,個人,株数,6266033.0,6032374.0,-233659.0
2026-08-07,2026年8月第1週,二市場,個人,金額,14537097.95,14380425.083,-156672.867
2026-08-07,2026年8月第1週,二市場,委託計,株数,17998141.0,18207491.0,209350.0
2026-08-07,2026年8月第1週,二市場,委託計,金額,55384997.107,55877719.606,492722.499
2026-08-07,2026年8月第1週,二市場,投資信託,株数,297376.0,258435.0,-38941.0
2026-08-07,2026年8月第1週,二市場,投資信託,金額,750530.35,672382.658,-78147.692
2026-08-07,2026年8月第1週,二市場,法人,株数,914654.0,1156431.0,241777.0
2026-08-07,2026年8月第1週,二市場,法人,金額,2798664.779,3837551.708,1038886.929
2026-08-07,2026年8月第1週,二市場,海外投資家,株数,10712589.0,10922632.0,210043.0
2026-08-07,2026年8月第1週,二市場,海外投資家,金額,37845156.056,37462374.259,-382781.797
2026-08-07,2026年8月第1週,二市場,生保・損保,株数,24085.0,10621.0,-13464.0
2026-08-07,2026年8月第1週,二市場,生保・損保,金額,70475.288,32976.103,-37499.185
2026-08-07,2026年8月第1週,二市場,総計,株数,20293601.0,20285073.0,-8528.0
2026-08-07,2026年8月第1週,二市場,総計,金額,61381988.475,61436278.543,54290.068
2026-08-07,2026年8月第1週,二市場,自己計,株数,2295460.0,2077582.0,-217878.0
2026-08-07,2026年8月第1週,二市場,自己計,金額,5996991.368,5558558.937,-438432.431
2026-08-07,2026年8月第1週,二市場,証券会社,株数,104865.0,96054.0,-8811.0
2026-08-07,2026年8月第1週,二市場,証券会社,金額,204078.322,197368.556,-6709.766
2026-08-07,2026年8月第1週,二市場,都銀・地銀等,株数,20645.0,5678.0,-14967.0
2026-08-07,2026年8月第1週,二市場,都銀・地銀等,金額,40731.941,15980.998,-24750.943
2026-08-07,2026年8月第1週,二市場,金融機関,株数,454170.0,410878.0,-43292.0
2026-08-07,2026年8月第1週,二市場,金融機関,金額,1177369.976,1247273.169,69903.193
2026-08-07,2026年8月第1週,東証グロース,その他法人等,株数,745.0,647.0,-98.0
2026-08-07,2026年8月第1週,東証グロース,その他法人等,金額,611.371,660.698,49.327
2026-08-07,2026年8月第1週,東証グロース,その他金融機関,株数,11.0,122.0,111.0
2026-08-07,2026年8月第1週,東証グロース,その他金融機関,金額,19.335,64.93,45.595
2026-08-07,2026年8月第1週,東証グロース,事業法人,株数,5721.0,4406.0,-1315.0
2026-08-07,2026年8月第1週,東証グロース,事業法人,金額,4148.396,5413.08,1264.684
2026-08-07,2026年8月第1週,東証グロース,信託銀行,株数,2042.0,1597.0,-445.0
2026-08-07,2026年8月第1週,東証グロース,信託銀行,金額,2056.307,1569.088,-487.219
2026-08-07,2026年8月第1週,東証グロース,個人,株数,1667264.0,1656326.0,-10938.0
2026-08-07,2026年8月第1週,東証グロース,個人,金額,273297.054,267391.443,-5905.611
2026-08-07,2026年8月第1週,東証グロース,委託計,株数,1931344.0,1919927.0,-11417.0
2026-08-07,2026年8月第1週,東証グロース,委託計,金額,520791.345,516071.655,-4719.69
2026-08-07,2026年8月第1週,東証グロース,投資信託,株数,1883.0,1851.0,-32.0
2026-08-07,2026年8月第1週,東証グロース,投資信託,金額,2480.967,2463.53,-17.437
2026-08-07,2026年8月第1週,東証グロース,法人,株数,10755.0,8641.0,-2114.0
2026-08-07,2026年8月第1週,東証グロース,法人,金額,9873.793,10202.874,329.081
2026-08-07,2026年8月第1週,東証グロース,海外投資家,株数,221701.0,223823.0,2122.0
2026-08-07,2026年8月第1週,東証グロース,海外投資家,金額,235109.814,236017.246,907.432
2026-08-07,2026年8月第1週,東証グロース,生保・損保,株数,267.0,2.0,-265.0
2026-08-07,2026年8月第1週,東証グロース,生保・損保,金額,495.87,14.646,-481.224
2026-08-07,2026年8月第1週,東証グロース,総計,株数,1981840.0,1981298.0,-542.0
2026-08-07,2026年8月第1週,東証グロース,総計,金額,576180.909,575664.324,-516.585
2026-08-07,2026年8月第1週,東証グロース,自己計,株数,50496.0,61371.0,10875.0
2026-08-07,2026年8月第1週,東証グロース,自己計,金額,55389.564,59592.669,4203.105
2026-08-07,2026年8月第1週,東証グロース,証券会社,株数,31624.0,31137.0,-487.0
2026-08-07,2026年8月第1週,東証グロース,証券会社,金額,2510.684,2460.092,-50.592
2026-08-07,2026年8月第1週,東証グロース,都銀・地銀等,株数,86.0,16.0,-70.0
2026-08-07,2026年8月第1週,東証グロース,都銀・地銀等,金額,61.547,16.902,-44.645
2026-08-07,2026年8月第1週,東証グロース,金融機関,株数,2406.0,1737.0,-669.0
2026-08-07,2026年8月第1週,東証グロース,金融機関,金額,2633.059,1665.566,-967.493
2026-08-07,2026年8月第1週,東証スタンダード,その他法人等,株数,1701.0,3381.0,1680.0
2026-08-07,2026年8月第1週,東証スタンダード,その他法人等,金額,2228.598,3691.034,1462.436
2026-08-07,2026年8月第1週,東証スタンダード,その他金融機関,株数,138.0,69.0,-69.0
2026-08-07,2026年8月第1週,東証スタンダード,その他金融機関,金額,146.482,272.062,125.58
2026-08-07,2026年8月第1週,東証スタンダード,事業法人,株数,11941.0,20555.0,8614.0
2026-08-07,2026年8月第1週,東証スタンダード,事業法人,金額,12338.012,31678.494,19340.482
2026-08-07,2026年8月第1週,東証スタンダード,信託銀行,株数,4151.0,3302.0,-849.0
2026-08-07,2026年8月第1週,東証スタンダード,信託銀行,金額,7550.037,9955.158,2405.121
2026-08-07,2026年8月第1週,東証スタンダード,個人,株数,1766505.0,1734173.0,-32332.0
2026-08-07,2026年8月第1週,東証スタンダード,個人,金額,298882.514,280860.837,-18021.677
2026-08-07,2026年8月第1週,東証スタンダード,委託計,株数,2154173.0,2122531.0,-31642.0
2026-08-07,2026年8月第1週,東証スタンダード,委託計,金額,826731.822,821974.123,-4757.699
2026-08-07,2026年8月第1週,東証スタンダード,投資信託,株数,3164.0,2219.0,-945.0
2026-08-07,2026年8月第1週,東証スタンダード,投資信託,金額,6549.737,6126.562,-423.175
2026-08-07,2026年8月第1週,東証スタンダード,法人,株数,22836.0,29606.0,6770.0
2026-08-07,2026年8月第1週,東証スタンダード,法人,金額,31393.554,51918.563,20525.009
2026-08-07,2026年8月第1週,東証スタンダード,海外投資家,株数,347124.0,342411.0,-4713.0
2026-08-07,2026年8月第1週,東証スタンダード,海外投資家,金額,491282.548,483794.269,-7488.279
2026-08-07,2026年8月第1週,東証スタンダード,生保・損保,株数,899.0,10.0,-889.0
2026-08-07,2026年8月第1週,東証スタンダード,生保・損保,金額,1331.545,43.303,-1288.242
2026-08-07,2026年8月第1週,東証スタンダード,総計,株数,2227152.0,2215856.0,-11296.0
2026-08-07,2026年8月第1週,東証スタンダード,総計,金額,924121.571,923624.202,-497.369
2026-08-07,2026年8月第1週,東証スタンダード,自己計,株数,72979.0,93325.0,20346.0
2026-08-07,2026年8月第1週,東証スタンダード,自己計,金額,97389.749,101650.079,4260.33
2026-08-07,2026年8月第1週,東証スタンダード,証券会社,株数,17708.0,16341.0,-1367.0
2026-08-07,2026年8月第1週,東証スタンダード,証券会社,金額,5173.206,5400.454,227.248
2026-08-07,2026年8月第1週,東証スタンダード,都銀・地銀等,株数,842.0,70.0,-772.0
2026-08-07,2026年8月第1週,東証スタンダード,都銀・地銀等,金額,1249.143,151.95,-1097.193
2026-08-07,2026年8月第1週,東証スタンダード,金融機関,株数,6030.0,3451.0,-2579.0
2026-08-07,2026年8月第1週,東証スタンダード,金融機関,金額,10277.207,10422.473,145.266
2026-08-07,2026年8月第1週,東証プライム,その他法人等,株数,19879.0,21162.0,1283.0
2026-08-07,2026年8月第1週,東証プライム,その他法人等,金額,190509.163,147872.363,-42636.8
2026-08-07,2026年8月第1週,東証プライム,その他金融機関,株数,20134.0,10041.0,-10093.0
2026-08-07,2026年8月第1週,東証プライム,その他金融機関,金額,70619.183,32856.972,-37762.211
2026-08-07,2026年8月第1週,東証プライム,事業法人,株数,123058.0,436866.0,313808.0
2026-08-07,2026年8月第1週,東証プライム,事業法人,金額,660859.308,1728475.825,1067616.517
2026-08-07,2026年8月第1週,東証プライム,信託銀行,株数,382935.0,379440.0,-3495.0
2026-08-07,2026年8月第1週,東証プライム,信託銀行,金額,985758.277,1153588.341,167830.064
2026-08-07,2026年8月第1週,東証プライム,個人,株数,2831049.0,2640681.0,-190368.0
2026-08-07,2026年8月第1週,東証プライム,個人,金額,13963991.57,13831344.387,-132647.183
2026-08-07,2026年8月第1週,東証プライム,委託計,株数,13911229.0,14163645.0,252416.0
2026-08-07,2026年8月第1週,東証プライム,委託計,金額,54036390.15,54538568.719,502178.569
2026-08-07,2026年8月第1週,東証プライム,投資信託,株数,292321.0,254358.0,-37963.0
2026-08-07,2026年8月第1週,東証プライム,投資信託,金額,741495.967,663779.931,-77716.036
2026-08-07,2026年8月第1週,東証プライム,法人,株数,880939.0,1118067.0,237128.0
2026-08-07,2026年8月第1週,東証プライム,法人,金額,2757284.337,3775303.73,1018019.393
2026-08-07,2026年8月第1週,東証プライム,海外投資家,株数,10143721.0,10356349.0,212628.0
2026-08-07,2026年8月第1週,東証プライム,海外投資家,金額,37118731.787,36742434.609,-376297.178
2026-08-07,2026年8月第1週,東証プライム,生保・損保,株数,22902.0,10609.0,-12293.0
2026-08-07,2026年8月第1週,東証プライム,生保・損保,金額,68625.804,32918.153,-35707.651
2026-08-07,2026年8月第1週,東証プライム,総計,株数,16083171.0,16086525.0,3354.0
2026-08-07,2026年8月第1週,東証プライム,総計,金額,59880542.647,59935851.47,55308.823
2026-08-07,2026年8月第1週,東証プライム,自己計,株数,2171942.0,1922880.0,-249062.0
2026-08-07,2026年8月第1週,東証プライム,自己計,金額,5844152.497,5397282.751,-446869.746
2026-08-07,2026年8月第1週,東証プライム,証券会社,株数,55520.0,48548.0,-6972.0
2026-08-07,2026年8月第1週,東証プライム,証券会社,金額,196382.456,189485.993,-6896.463
2026-08-07,2026年8月第1週,東証プライム,都銀・地銀等,株数,19710.0,5591.0,-14119.0
2026-08-07,2026年8月第1週,東証プライム,都銀・地銀等,金額,39416.635,15812.145,-23604.49
2026-08-07,2026年8月第1週,東証プライム,金融機関,株数,445681.0,405681.0,-40000.0
2026-08-07,2026年8月第1週,東証プライム,金融機関,金額,1164419.899,1235175.611,70755.712
2026-08-14,2026年8月第2週,二市場,その他法人等,株数,23996.0,33262.0,9266.0
2026-08-14,2026年8月第2週,二市場,その他法人等,金額,109016.595,80809.708,-28206.887
2026-08-14,2026年8月第2週,二市場,その他金融機関,株数,25800.0,9897.0,-15903.0
2026-08-14,2026年8月第2週,二市場,その他金融機関,金額,75181.371,30034.773,-45146.598
2026-08-14,2026年8月第2週,二市場,事業法人,株数,150017.0,240516.0,90499.0
2026-08-14,2026年8月第2週,二市場,事業法人,金額,429956.974,687780.879,257823.905
2026-08-14,2026年8月第2週,二市場,信託銀行,株数,251280.0,196260.0,-55020.0
2026-08-14,2026年8月第2週,二市場,信託銀行,金額,716047.064,633648.258,-82398.806
2026-08-14,2026年8月第2週,二市場,個人,株数,5440017.0,5012466.0,-427551.0
2026-08-14,2026年8月第2週,二市場,個人,金額,12281889.073,11626094.083,-655794.99
2026-08-14,2026年8月第2週,二市場,委託計,株数,13852116.0,13689840.0,-162276.0
2026-08-14,2026年8月第2週,二市場,委託計,金額,41052353.46,40667935.39,-384418.07
2026-08-14,2026年8月第2週,二市場,投資信託,株数,128418.0,151424.0,23006.0
2026-08-14,2026年8月第2週,二市場,投資信託,金額,428747.836,454330.31,25582.474
2026-08-14,2026年8月第2週,二市場,法人,株数,616269.0,641708.0,25439.0
2026-08-14,2026年8月第2週,二市場,法人,金額,1833589.165,1921384.7,87795.535
2026-08-14,2026年8月第2週,二市場,海外投資家,株数,7715855.0,7968479.0,252624.0
2026-08-14,2026年8月第2週,二市場,海外投資家,金額,26774075.89,26987544.783,213468.893
2026-08-14,2026年8月第2週,二市場,生保・損保,株数,24964.0,7020.0,-17944.0
2026-08-14,2026年8月第2週,二市場,生保・損保,金額,53821.627,23300.283,-30521.344
2026-08-14,2026年8月第2週,二市場,総計,株数,15171290.0,15177559.0,6269.0
2026-08-14,2026年8月第2週,二市場,総計,金額,44821032.941,44902052.433,81019.492
2026-08-14,2026年8月第2週,二市場,自己計,株数,1319174.0,1487719.0,168545.0
2026-08-14,2026年8月第2週,二市場,自己計,金額,3768679.481,4234117.043,465437.562
2026-08-14,2026年8月第2週,二市場,証券会社,株数,79975.0,67187.0,-12788.0
2026-08-14,2026年8月第2週,二市場,証券会社,金額,162799.332,132911.824,-29887.508
2026-08-14,2026年8月第2週,二市場,都銀・地銀等,株数,11794.0,3329.0,-8465.0
2026-08-14,2026年8月第2週,二市場,都銀・地銀等,金額,20817.698,11480.489,-9337.209
2026-08-14,2026年8月第2週,二市場,金融機関,株数,313838.0,216506.0,-97332.0
2026-08-14,2026年8月第2週,二市場,金融機関,金額,865867.76,698463.803,-167403.957
2026-08-14,2026年8月第2週,東証グロース,その他法人等,株数,984.0,1127.0,143.0
2026-08-14,2026年8月第2週,東証グロース,その他法人等,金額,992.612,1780.913,788.301
2026-08-14,2026年8月第2週,東証グロース,その他金融機関,株数,87.0,95.0,8.0
2026-08-14,2026年8月第2週,東証グロース,その他金融機関,金額,251.064,95.37,-155.694
2026-08-14,2026年8月第2週,東証グロース,事業法人,株数,5269.0,6580.0,1311.0
2026-08-14,2026年8月第2週,東証グロース,事業法人,金額,5430.622,6072.674,642.052
2026-08-14,2026年8月第2週,東証グロース,信託銀行,株数,3190.0,2744.0,-446.0
2026-08-14,2026年8月第2週,東証グロース,信託銀行,金額,3976.144,5684.34,1708.196
2026-08-14,2026年8月第2週,東証グロース,個人,株数,1401679.0,1374510.0,-27169.0
2026-08-14,2026年8月第2週,東証グロース,個人,金額,277484.487,267902.63,-9581.857
2026-08-14,2026年8月第2週,東証グロース,委託計,株数,1649371.0,1642254.0,-7117.0
2026-08-14,2026年8月第2週,東証グロース,委託計,金額,539210.577,538942.226,-268.351
2026-08-14,2026年8月第2週,東証グロース,投資信託,株数,1630.0,1124.0,-506.0
2026-08-14,2026年8月第2週,東証グロース,投資信託,金額,2113.131,1485.887,-627.244
2026-08-14,2026年8月第2週,東証グロース,法人,株数,12028.0,11708.0,-320.0
2026-08-14,2026年8月第2週,東証グロース,法人,金額,13877.535,15167.031,1289.496
2026-08-14,2026年8月第2週,東証グロース,海外投資家,株数,215259.0,236650.0,21391.0
2026-08-14,2026年8月第2週,東証グロース,海外投資家,金額,245423.051,253764.267,8341.216
2026-08-14,2026年8月第2週,東証グロース,生保・損保,株数,0.0,0.0,0.0
2026-08-14,2026年8月第2週,東証グロース,生保・損保,金額,10.751,7.85,-2.901
2026-08-14,2026年8月第2週,東証グロース,総計,株数,1699085.0,1696365.0,-2720.0
2026-08-14,2026年8月第2週,東証グロース,総計,金額,597412.554,596325.026,-1087.528
2026-08-14,2026年8月第2週,東証グロース,自己計,株数,49714.0,54111.0,4397.0
2026-08-14,2026年8月第2週,東証グロース,自己計,金額,58201.977,57382.8,-819.177
2026-08-14,2026年8月第2週,東証グロース,証券会社,株数,20405.0,19386.0,-1019.0
2026-08-14,2026年8月第2週,東証グロース,証券会社,金額,2425.504,2108.298,-317.206
2026-08-14,2026年8月第2週,東証グロース,都銀・地銀等,株数,868.0,38.0,-830.0
2026-08-14,2026年8月第2週,東証グロース,都銀・地銀等,金額,1103.211,39.997,-1063.214
2026-08-14,2026年8月第2週,東証グロース,金融機関,株数,4145.0,2877.0,-1268.0
2026-08-14,2026年8月第2週,東証グロース,金融機関,金額,5341.17,5827.557,486.387
2026-08-14,2026年8月第2週,東証スタンダード,その他法人等,株数,1361.0,1746.0,385.0
2026-08-14,2026年8月第2週,東証スタンダード,その他法人等,金額,1548.032,2882.36,1334.328
2026-08-14,2026年8月第2週,東証スタンダード,その他金融機関,株数,944.0,19.0,-925.0
2026-08-14,2026年8月第2週,東証スタンダード,その他金融機関,金額,758.471,45.895,-712.576
2026-08-14,2026年8月第2週,東証スタンダード,事業法人,株数,13221.0,19343.0,6122.0
2026-08-14,2026年8月第2週,東証スタンダード,事業法人,金額,10366.353,18418.539,8052.186
2026-08-14,2026年8月第2週,東証スタンダード,信託銀行,株数,5711.0,3675.0,-2036.0
2026-08-14,2026年8月第2週,東証スタンダード,信託銀行,金額,9852.556,12114.392,2261.836
2026-08-14,2026年8月第2週,東証スタンダード,個人,株数,1592024.0,1559486.0,-32538.0
2026-08-14,2026年8月第2週,東証スタンダード,個人,金額,362655.402,355184.901,-7470.501
2026-08-14,2026年8月第2週,東証スタンダード,委託計,株数,1928233.0,1928698.0,465.0
2026-08-14,2026年8月第2週,東証スタンダード,委託計,金額,844756.425,841661.697,-3094.728
2026-08-14,2026年8月第2週,東証スタンダード,投資信託,株数,1337.0,1582.0,245.0
2026-08-14,2026年8月第2週,東証スタンダード,投資信託,金額,3866.002,5826.905,1960.903
2026-08-14,2026年8月第2週,東証スタンダード,法人,株数,25004.0,26694.0,1690.0
2026-08-14,2026年8月第2週,東証スタンダード,法人,金額,29578.789,40362.956,10784.167
2026-08-14,2026年8月第2週,東証スタンダード,海外投資家,株数,294646.0,324453.0,29807.0
2026-08-14,2026年8月第2週,東証スタンダード,海外投資家,金額,446162.807,440294.718,-5868.089
2026-08-14,2026年8月第2週,東証スタンダード,生保・損保,株数,1012.0,4.0,-1008.0
2026-08-14,2026年8月第2週,東証スタンダード,生保・損保,金額,1486.988,7.178,-1479.81
2026-08-14,2026年8月第2週,東証スタンダード,総計,株数,2001392.0,2004017.0,2625.0
2026-08-14,2026年8月第2週,東証スタンダード,総計,金額,937932.271,938097.93,165.659
2026-08-14,2026年8月第2週,東証スタンダード,自己計,株数,73159.0,75319.0,2160.0
2026-08-14,2026年8月第2週,東証スタンダード,自己計,金額,93175.846,96436.233,3260.387
2026-08-14,2026年8月第2週,東証スタンダード,証券会社,株数,16559.0,18065.0,1506.0
2026-08-14,2026年8月第2週,東証スタンダード,証券会社,金額,6359.427,5819.122,-540.305
2026-08-14,2026年8月第2週,東証スタンダード,都銀・地銀等,株数,1418.0,325.0,-1093.0
2026-08-14,2026年8月第2週,東証スタンダード,都銀・地銀等,金額,1700.387,1067.687,-632.7
2026-08-14,2026年8月第2週,東証スタンダード,金融機関,株数,9085.0,4023.0,-5062.0
2026-08-14,2026年8月第2週,東証スタンダード,金融機関,金額,13798.402,13235.152,-563.25
2026-08-14,2026年8月第2週,東証プライム,その他法人等,株数,21628.0,30360.0,8732.0
2026-08-14,2026年8月第2週,東証プライム,その他法人等,金額,106453.093,76128.156,-30324.937
2026-08-14,2026年8月第2週,東証プライム,その他金融機関,株数,24769.0,9783.0,-14986.0
2026-08-14,2026年8月第2週,東証プライム,その他金融機関,金額,74171.836,29893.508,-44278.328
2026-08-14,2026年8月第2週,東証プライム,事業法人,株数,131489.0,214523.0,83034.0
2026-08-14,2026年8月第2週,東証プライム,事業法人,金額,414136.203,663239.902,249103.699
2026-08-14,2026年8月第2週,東証プライム,信託銀行,株数,242354.0,189836.0,-52518.0
2026-08-14,2026年8月第2週,東証プライム,信託銀行,金額,702199.912,615840.478,-86359.434
2026-08-14,2026年8月第2週,東証プライム,個人,株数,2444926.0,2077135.0,-367791.0
2026-08-14,2026年8月第2週,東証プライム,個人,金額,11640848.465,11002131.098,-638717.367
2026-08-14,2026年8月第2週,東証プライム,委託計,株数,10272948.0,10117370.0,-155578.0
2026-08-14,2026年8月第2週,東証プライム,委託計,金額,39667247.585,39286212.037,-381035.548
2026-08-14,2026年8月第2週,東証プライム,投資信託,株数,125441.0,148714.0,23273.0
2026-08-14,2026年8月第2週,東証プライム,投資信託,金額,422767.471,447014.728,24247.257
2026-08-14,2026年8月第2週,東証プライム,法人,株数,579113.0,603197.0,24084.0
2026-08-14,2026年8月第2週,東証プライム,法人,金額,1790037.284,1865774.831,75737.547
2026-08-14,2026年8月第2週,東証プライム,海外投資家,株数,7205921.0,7407318.0,201397.0
2026-08-14,2026年8月第2週,東証プライム,海外投資家,金額,26082389.667,26293330.453,210940.786
2026-08-14,2026年8月第2週,東証プライム,生保・損保,株数,23930.0,7016.0,-16914.0
2026-08-14,2026年8月第2週,東証プライム,生保・損保,金額,52297.73,23285.255,-29012.475
2026-08-14,2026年8月第2週,東証プライム,総計,株数,11469212.0,11475650.0,6438.0
2026-08-14,2026年8月第2週,東証プライム,総計,金額,43284507.471,43366468.165,81960.694
2026-08-14,2026年8月第2週,東証プライム,自己計,株数,1196264.0,1358280.0,162016.0
2026-08-14,2026年8月第2週,東証プライム,自己計,金額,3617259.886,4080256.128,462996.242
